MONLOC_AB,StartDate,StartTime,DataLoggerLineName,Deployment,ProjectIdentifier,ActivityIdentifier,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,DataType,UseForCalc,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,11:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,11:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,11:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.69,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,12:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,12:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,12:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,12:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.85,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,13:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,13:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,13:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.92,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,13:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,14:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,14:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,14:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,14:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,15:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.23,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,15:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,15:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,15:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.27,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,16:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,16:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.24,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,16:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,16:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,17:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,17:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,17:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.3,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,17:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,18:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,18:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.21,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,18:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.19,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,18:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,19:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.15,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,19:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,19:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,19:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.07,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,20:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",13.02,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,20:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.99,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,20:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,20:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.89,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,21:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,21:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,21:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,21:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,22:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,22:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,22:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,22:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,23:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,23:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,23:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/14/2024,23:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240914_2024Sum_TS,Water,"Temperature, water",12.47,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,00:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.43,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,00:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,00:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,00:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,01:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,01:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.28,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,01:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,01:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.22,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,02:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.21,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,02:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.21,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,02:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,02:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,03:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,03:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,03:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.06,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,03:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.04,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,04:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,04:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,04:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.99,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,04:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.99,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,05:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,05:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.94,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,05:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,05:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,06:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.89,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,06:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,06:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,06:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,07:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,07:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,07:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,07:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,08:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,08:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,08:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,08:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.69,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,09:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,09:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,09:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,09:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,10:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,10:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,10:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,10:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,11:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,11:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,11:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,11:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.83,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,12:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,12:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,12:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",11.96,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,12:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,13:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.12,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,13:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,13:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.31,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,13:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,14:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,14:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,14:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.69,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,14:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,15:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,15:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",12.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,15:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",13.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,15:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",13.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,16:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",13.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,09/15/2024,16:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240915_2024Sum_TS,Water,"Temperature, water",13.16,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
